"design_last_role","design_current_role","design_item_consistent","design_item_type","design_bg_type","targ_prob","comp_prob","decoy_prob","targ_pay","comp_pay","decoy_pay","targ_item","comp_item","decoy_item","targ_value","comp_value","decoy_value"
"targ","decoy",FALSE,"urn","ticket",0.454031972652556,0.151562032522634,0.454031972652556,28.5149181228638,85.4216871459321,24.8437891602092,"urn","ticket","ticket",12.94668452535,12.94668452535,11.279874600574
"novel","decoy",FALSE,"ticket","ticket",0.475878220553883,0.953126996057108,0.386203816115764,9.76590642845445,4.8759317409893,9.76590642845445,"ticket","urn","ticket",4.64738217326863,4.64738217326863,3.77163033049858
"novel","targ",FALSE,"urn","urn",0.640696126079448,0.4091749668587,0.561851012877916,7.97198872124316,12.4827340491075,7.97198872124316,"urn","ticket","urn",5.10762229084955,5.10762229084955,4.47906993768179
"decoy","decoy",FALSE,"urn","urn",0.850417872926004,0.624502166640013,0.850417872926004,8.93617951269225,12.1688717497265,5.22275190106556,"urn","urn","urn",7.59948677326868,7.59948677326868,4.44152156252442
"novel","decoy",TRUE,"urn","urn",0.191250607539832,0.596019353484735,0.191250607539832,15.8189289709898,5.07597573575894,12.1930377851585,"ticket","urn","urn",3.02537977633125,3.02537977633125,2.33192588416769
"decoy","comp",TRUE,"urn","urn",0.798450817819685,0.191250607539832,0.704890285129659,2.9205629603279,12.1930377851585,2.9205629603279,"urn","urn","urn",2.33192588416769,2.33192588416769,2.05867645784466
"novel","targ",FALSE,"ticket","ticket",0.559340710654467,0.96806254494004,0.464869509505186,19.1339710890595,11.0554933072629,19.1339710890595,"ticket","urn","ticket",10.7024089865965,10.7024089865965,8.89479975505747
"targ","decoy",TRUE,"ticket","urn",0.633467853763684,0.917488346341997,0.559340710654467,19.1339710890595,13.2108006037221,19.1339710890595,"ticket","urn","urn",12.1207555997629,12.1207555997629,10.7024089865965
"comp","comp",FALSE,"ticket","urn",0.676488418830559,0.917488346341997,0.676488418830559,17.9171664471595,13.2108006037221,13.9661188301487,"urn","ticket","urn",12.1207555997629,12.1207555997629,9.44791764460701
"novel","comp",TRUE,"urn","urn",0.601224404759705,0.145607671638407,0.601224404759705,5.11729529628718,21.1296752696536,1.68505409768039,"urn","urn","urn",3.0766428184899,3.0766428184899,1.01309564686579
"novel","comp",FALSE,"urn","ticket",0.161467459751293,0.823234609052154,0.161467459751293,24.6859133066503,4.84184176592719,20.9235087646996,"ticket","urn","ticket",3.98597171326547,3.98597171326547,3.37846580931996
"novel","decoy",TRUE,"urn","ticket",0.459584573001967,0.0921728720422834,0.378313437532534,14.9704738905748,74.6445098019803,14.9704738905748,"ticket","ticket","urn",6.8801988506369,6.8801988506369,5.66353143903439
"comp","targ",FALSE,"urn","urn",0.0921728720422834,0.68632340664044,0.0391509352019057,74.6445098019803,10.0247183529927,74.6445098019803,"urn","urn","ticket",6.8801988506369,6.8801988506369,2.92240236643534
"comp","decoy",FALSE,"urn","urn",0.68632340664044,0.266953068086877,0.68632340664044,14.7913797688006,38.0279208798303,10.0247183529927,"urn","urn","ticket",10.1516701518357,10.1516701518357,6.8801988506369
"novel","decoy",TRUE,"urn","urn",0.222621186298598,0.508492229273543,0.167621352523379,24.0203152470582,10.5162493499773,24.0203152470582,"ticket","urn","urn",5.3474310755664,5.3474310755664,4.02631772974985
"comp","comp",TRUE,"urn","ticket",0.164936026325449,0.508492229273543,0.164936026325449,32.4212435251407,10.5162493499773,27.8652638737417,"ticket","urn","ticket",5.3474310755664,5.3474310755664,4.59598589584505
"targ","comp",FALSE,"urn","urn",0.983518580673262,0.164936026325449,0.895026309287641,5.43704123200789,32.4212435251407,5.43704123200789,"urn","urn","urn",5.3474310755664,5.3474310755664,4.86629494732875
"comp","targ",TRUE,"urn","ticket",0.164936026325449,0.643176217097789,0.0827717217500322,32.4212435251407,8.31409951645239,32.4212435251407,"ticket","urn","ticket",5.3474310755664,5.3474310755664,2.68356214785297
"targ","comp",TRUE,"urn","urn",0.370647283038124,0.164936026325449,0.370647283038124,14.4272771453619,32.4212435251407,11.2792343375407,"urn","urn","ticket",5.3474310755664,5.3474310755664,4.18061756195977
"targ","targ",TRUE,"urn","ticket",0.370647283038124,0.0958152071107179,0.370647283038124,14.4272771453619,55.8098368392322,10.6094692655973,"urn","ticket","ticket",5.3474310755664,5.3474310755664,3.93237095777012
"comp","decoy",TRUE,"urn","ticket",0.169750909868162,0.647229516878724,0.0958152071107179,55.8098368392322,14.6374204760326,55.8098368392322,"ticket","urn","ticket",9.47377058305334,9.47377058305334,5.3474310755664
"decoy","decoy",TRUE,"urn","ticket",0.192231943435036,0.431167241185904,0.0958152071107179,55.8098368392322,24.8823017465099,55.8098368392322,"ticket","ticket","urn",10.7284333983978,10.7284333983978,5.3474310755664
"decoy","comp",FALSE,"urn","urn",0.298566245473921,0.0958152071107179,0.204904137726407,17.91036715178,55.8098368392322,17.91036715178,"ticket","urn","urn",5.3474310755664,5.3474310755664,3.66990833759885
"novel","decoy",TRUE,"urn","urn",0.300492965238692,0.75768649764359,0.300492965238692,20.7031943085744,8.21073658702406,17.4513224261022,"ticket","urn","urn",6.22116424769634,6.22116424769634,5.24399962315595
"novel","comp",FALSE,"urn","ticket",0.161373081617057,0.709052918015125,0.161373081617057,27.1256981766584,6.1735272425579,22.9827385614427,"ticket","urn","ticket",4.37735750578155,4.37735750578155,3.70879534565918
"comp","targ",TRUE,"urn","urn",0.709052918015125,0.130378939211369,0.653821013404134,6.1735272425579,33.5741150546181,6.1735272425579,"urn","urn","urn",4.37735750578155,4.37735750578155,4.03638183800724
"novel","comp",FALSE,"urn","ticket",0.422099560266361,0.641627622734678,0.422099560266361,4.98881416436216,3.28192894198171,0.0869913072690904,"ticket","urn","ticket",2.10577626502786,2.10577626502786,0.0367189925452789
"novel","decoy",FALSE,"urn","urn",0.739085788200244,0.152821304742247,0.739085788200244,7.87031463475194,38.0630024394858,4.32773019175273,"urn","ticket","urn",5.81683769520955,5.81683769520955,3.19856387988956
"decoy","decoy",TRUE,"urn","urn",0.739085788200244,0.323946586810052,0.739085788200244,9.05965410533588,20.6696469970523,4.32773019175273,"urn","ticket","urn",6.69586159526375,6.69586159526375,3.19856387988956
"novel","decoy",TRUE,"urn","urn",0.174771043946198,0.776864625280723,0.174771043946198,23.1330150018427,5.20422870333963,20.0821952449139,"ticket","urn","urn",4.04298118149513,4.04298118149513,3.50978622768499
"comp","targ",FALSE,"urn","urn",0.776864625280723,0.367793448269367,0.689704795635771,5.20422870333963,10.9925318151238,5.20422870333963,"urn","urn","urn",4.04298118149513,4.04298118149513,3.58938149427867
"targ","targ",FALSE,"urn","urn",0.776864625280723,0.343724177684635,0.71971671100473,5.20422870333963,11.7622833771226,5.20422870333963,"urn","ticket","urn",4.04298118149513,4.04298118149513,3.74557036568401
"comp","decoy",TRUE,"urn","urn",0.433440097304992,0.893087505362928,0.343724177684635,11.7622833771226,5.70856183844732,11.7622833771226,"ticket","urn","urn",5.09824525150893,5.09824525150893,4.04298118149513
"decoy","decoy",FALSE,"urn","ticket",0.396809350384865,0.193495675688609,0.343724177684635,11.7622833771226,24.1213867406003,11.7622833771226,"ticket","ticket","urn",4.66738402591873,4.66738402591873,4.04298118149513
"novel","decoy",FALSE,"urn","urn",0.785649787604185,0.385586179094389,0.785649787604185,8.52383343921534,17.3677073872859,5.484024292785,"urn","ticket","urn",6.69674793109298,6.69674793109298,4.30852252084272
"novel","decoy",FALSE,"urn","urn",0.622848984742077,0.26101663033478,0.570824884417007,4.90300411473635,11.6997569508614,4.90300411473635,"urn","ticket","urn",3.05383113504977,3.05383113504977,2.79875675709049
"comp","comp",TRUE,"urn","urn",0.655122342519462,0.26101663033478,0.655122342519462,4.66146693044444,11.6997569508614,0.373459260362284,"urn","urn","urn",3.05383113504977,3.05383113504977,0.244661505484125
"novel","targ",TRUE,"urn","urn",0.308008781262021,0.569083399837837,0.214778872777521,5.28578552779975,2.86086074359919,5.28578552779975,"urn","urn","ticket",1.62806835843003,1.62806835843003,1.13527505740456
"decoy","comp",TRUE,"urn","urn",0.847876106854528,0.214778872777521,0.7769764981349,1.33896337946853,5.28578552779975,1.33896337946853,"urn","urn","urn",1.13527505740456,1.13527505740456,1.04034307771033
"comp","decoy",FALSE,"urn","ticket",0.278268213570396,0.544894956285134,0.214778872777521,5.28578552779975,2.6993571497979,5.28578552779975,"ticket","urn","ticket",1.47086609613709,1.47086609613709,1.13527505740456
"targ","decoy",TRUE,"urn","urn",0.278268213570396,0.508181195240468,0.278268213570396,8.94175396849635,4.89629668768456,5.28578552779975,"urn","urn","urn",2.48820590299948,2.48820590299948,1.47086609613709
"decoy","decoy",TRUE,"urn","ticket",0.278268213570396,0.0372597011737525,0.278268213570396,10.1903210863401,76.1048090853226,5.28578552779975,"ticket","ticket","urn",2.83564244440461,2.83564244440461,1.47086609613709
"decoy","comp",FALSE,"urn","urn",0.947857878403738,0.278268213570396,0.887265966285486,1.55177915344665,5.28578552779975,1.55177915344665,"urn","urn","urn",1.47086609613709,1.47086609613709,1.37684083004452
"novel","comp",TRUE,"urn","ticket",0.252482779324055,0.595081647772497,0.194323467486538,22.1725471091312,9.40742558565208,22.1725471091312,"ticket","urn","ticket",5.59818631880699,5.59818631880699,4.30864623725499
"novel","decoy",TRUE,"urn","urn",0.432874278133227,0.968277889536694,0.359432276073335,11.895553031066,5.31797636501033,11.895553031066,"ticket","urn","urn",5.14927893131822,5.14927893131822,4.27564570110712
"novel","decoy",FALSE,"urn","ticket",0.462507501362498,0.201502833282575,0.398288575363486,4.34144723779502,9.96488179118487,4.34144723779502,"ticket","ticket","urn",2.00795191424969,2.00795191424969,1.72914883535712
"comp","targ",FALSE,"urn","urn",0.201502833282575,0.893292419612408,0.127007952553686,9.96488179118487,2.24781031403012,9.96488179118487,"urn","urn","ticket",2.00795191424969,2.00795191424969,1.2656192337379
"targ","decoy",FALSE,"urn","urn",0.201502833282575,0.802540939534083,0.201502833282575,13.8111938432895,3.46772925011572,9.96488179118487,"urn","urn","ticket",2.78299469043769,2.78299469043769,2.00795191424969
"targ","comp",FALSE,"urn","urn",0.853351912228391,0.201502833282575,0.764186674379744,3.2612508984369,13.8111938432895,3.2612508984369,"urn","ticket","urn",2.78299469043769,2.78299469043769,2.49220447839445
"decoy","targ",FALSE,"urn","ticket",0.764186674379744,0.407887196633965,0.764186674379744,3.2612508984369,6.11003360478347,0.103786633544863,"ticket","ticket","urn",2.49220447839445,2.49220447839445,0.0793123623337181
"comp","comp",TRUE,"urn","urn",0.908042696304619,0.407887196633965,0.851713085069787,2.74458953145788,6.11003360478347,2.74458953145788,"urn","urn","urn",2.49220447839445,2.49220447839445,2.33760281708824
"novel","targ",FALSE,"urn","urn",0.879717361658679,0.424917495343834,0.786185059206893,6.81786429184565,14.1151956619628,6.81786429184565,"urn","ticket","urn",5.99779358696937,5.99779358696937,5.36010304194924
"novel","targ",TRUE,"urn","urn",0.208761172468194,0.57496331166476,0.208761172468194,13.4904101984132,4.89818009768889,8.79276311858778,"urn","urn","ticket",2.81627385009762,2.81627385009762,1.83558753787148
"novel","targ",TRUE,"urn","urn",0.115122475401362,0.88347253925167,0.0216072604137969,20.4775386146281,2.66836243426397,20.4775386146281,"urn","urn","ticket",2.35742493544296,2.35742493544296,0.442463509479851
"novel","targ",TRUE,"urn","urn",0.16799133889596,0.719378324225545,0.16799133889596,18.0868018458555,4.22368308317078,13.6118411513003,"urn","urn","ticket",3.03842605843118,3.03842605843118,2.28667141984605
"novel","comp",FALSE,"urn","ticket",0.0831993767060339,0.793357782764577,0.0831993767060339,28.6141993714754,3.00076914144976,23.6388674373065,"ticket","urn","ticket",2.38068355264895,2.38068355264895,1.96673903682046
"decoy","targ",FALSE,"urn","urn",0.0831993767060339,0.561765338527039,0.0153794731246307,23.6388674373065,3.50099748406923,23.6388674373065,"urn","urn","urn",1.96673903682046,1.96673903682046,0.363553326448764
"novel","targ",FALSE,"urn","urn",0.654511280794816,0.321074828738347,0.654511280794816,5.87674668702159,11.9797525584409,2.25660685208488,"urn","ticket","urn",3.84639700102919,3.84639700102919,1.47697464100844
"novel","targ",FALSE,"ticket","ticket",0.260315458878731,0.645941505907103,0.20336698564407,19.4046746550947,7.82011488817365,19.4046746550947,"ticket","urn","ticket",5.05133678723344,5.05133678723344,3.94627019201048
"targ","decoy",TRUE,"ticket","ticket",0.260315458878731,0.814339721575379,0.260315458878731,23.3453361883647,7.46267404320626,19.4046746550947,"ticket","urn","ticket",6.07715190255239,6.07715190255239,5.05133678723344
"decoy","decoy",FALSE,"ticket","ticket",0.403736437222057,0.702324514277279,0.352101145794684,25.8600132424747,14.8658197183616,25.8600132424747,"ticket","urn","ticket",10.4406296130319,10.4406296130319,9.10534029294101
"novel","comp",TRUE,"urn","urn",0.506694479612634,0.193296815075991,0.443216276552994,8.49256805176954,22.261811959367,8.49256805176954,"urn","urn","ticket",4.30313734956624,4.30313734956624,3.76404439027821
"novel","comp",FALSE,"ticket","ticket",0.499459319980815,0.13722245073247,0.440752665791661,3.2678647673815,11.8943037804194,3.2678647673815,"ticket","ticket","ticket",1.63216551450563,1.63216551450563,1.44032010767004
"novel","comp",TRUE,"urn","urn",0.83222514227964,0.240189873846277,0.737109976145439,3.73557956092263,12.9432735102539,3.73557956092263,"urn","urn","urn",3.10884323158575,3.10884323158575,2.75353296104107
"novel","targ",TRUE,"urn","urn",0.343791725267301,0.870155401527882,0.287415560895687,14.712805636204,5.81291666328978,14.712805636204,"urn","urn","ticket",5.05814083319303,5.05814083319303,4.22868928427879
"novel","comp",FALSE,"urn","urn",0.524685950018466,0.731495329596745,0.454167045978829,10.493638470582,7.52686236988401,10.493638470582,"urn","urn","ticket",5.50586467008764,5.50586467008764,4.76586478575404
"decoy","targ",TRUE,"urn","urn",0.454167045978829,0.862168794963509,0.3958612530143,10.493638470582,5.52776302458934,10.493638470582,"urn","urn","urn",4.76586478575404,4.76586478575404,4.15402487364366
"novel","comp",TRUE,"ticket","ticket",0.552569641033188,0.884265944104291,0.480298294825479,6.87025013171017,4.29315600628804,6.87025013171017,"urn","ticket","ticket",3.7962916490873,3.7962916490873,3.29976942328492
"targ","targ",TRUE,"ticket","urn",0.552569641033188,0.852484337985516,0.552569641033188,6.87025013171017,4.4532098478879,2.412351549844,"ticket","urn","urn",3.7962916490873,3.7962916490873,1.33299222994315
"novel","decoy",FALSE,"urn","urn",0.980885844097687,0.60993322939612,0.889378561663656,4.05072079555665,6.51431090365007,4.05072079555665,"urn","urn","urn",3.97329468675364,3.97329468675364,3.60262423485323
"decoy","comp",FALSE,"urn","urn",0.210589056834579,0.889378561663656,0.210589056834579,17.1073667787171,4.05072079555665,12.140621475239,"ticket","urn","urn",3.60262423485323,3.60262423485323,2.55668202585621
"decoy","targ",TRUE,"urn","urn",0.210589056834579,0.965101874666288,0.210589056834579,12.140621475239,2.64913175797141,8.32792995853042,"ticket","urn","urn",2.55668202585621,2.55668202585621,1.75377091535135
"novel","comp",TRUE,"urn","urn",0.854989388491958,0.165729907158962,0.780452455300838,3.18028748362853,16.4068881559688,3.18028748362853,"urn","urn","urn",2.71911205085618,2.71911205085618,2.4820631751604
"novel","decoy",FALSE,"urn","urn",0.860139319990197,0.563740866957232,0.860139319990197,11.4579535772582,17.4822103134308,8.23863305323999,"urn","urn","urn",9.85543639842216,9.85543639842216,7.08637223206261
"targ","comp",FALSE,"urn","urn",0.565442600985989,0.860139319990197,0.512099489138927,17.4295965341783,11.4579535772582,17.4295965341783,"urn","ticket","urn",9.85543639842215,9.85543639842216,8.92568748105032
"novel","decoy",TRUE,"urn","urn",0.290829106909824,0.592631623381749,0.202617060836074,19.7899218354457,9.71174177370965,19.7899218354457,"ticket","urn","urn",5.75548529321789,5.75548529321789,4.00977579647365
"novel","targ",FALSE,"ticket","ticket",0.334631179460378,0.632949071470648,0.250879813324248,17.1952682632677,9.09089397462163,17.1952682632677,"ticket","urn","ticket",5.75407290007487,5.75407290007487,4.31394569194896
"comp","comp",FALSE,"ticket","urn",0.844170444179326,0.632949071470648,0.753591107029933,6.81624539185186,9.09089397462163,6.81624539185186,"urn","ticket","urn",5.75407290007487,5.75407290007487,5.13666191063333
"novel","comp",FALSE,"urn","urn",0.501339469570667,0.82180543910839,0.415027827362064,7.90664132527943,4.82341826844284,7.90664132527943,"urn","urn","ticket",3.9639113681011,3.9639113681011,3.28147617096183
"novel","decoy",TRUE,"ticket","ticket",0.721247058559091,0.449257512344047,0.721247058559091,8.26409465034141,13.2673439941235,3.26702361001282,"urn","ticket","ticket",5.96045395821266,5.96045395821266,2.35633116896485
"novel","decoy",TRUE,"ticket","ticket",0.78705509016167,0.396745405392721,0.78705509016167,8.56676879496855,16.9945735846494,4.11506658531335,"urn","ticket","ticket",6.74251898631815,6.74251898631815,3.23878410232507
"novel","targ",FALSE,"ticket","ticket",0.229643241907316,0.570246810792014,0.229643241907316,15.9431327277351,6.42043518081345,11.9146330234151,"ticket","urn","ticket",3.66123268575572,3.66123268575572,2.73611495363302
"targ","targ",FALSE,"ticket","ticket",0.229643241907316,0.901286914246157,0.132309758078618,15.9431327277351,4.06222771892567,15.9431327277351,"ticket","urn","ticket",3.66123268575572,3.66123268575572,2.10943203422194
"novel","targ",FALSE,"urn","urn",0.839645248812454,0.527163989609107,0.839645248812454,5.60272632447445,8.92379341432195,1.92888436467761,"urn","urn","urn",4.70430253874144,4.70430253874144,1.61957859231018
"targ","comp",TRUE,"urn","ticket",0.16710484190844,0.537884942818466,0.16710484190844,23.0261504822604,7.1535395951708,18.4837809391514,"urn","ticket","ticket",3.84778123609808,3.84778123609808,3.08872929170712
"novel","comp",TRUE,"ticket","ticket",0.351577994646505,0.601963742527258,0.291727156040724,12.8082259812715,7.48066716870539,12.8082259812715,"ticket","ticket","ticket",4.50309040547468,4.50309040547468,3.73650733944324
"novel","targ",TRUE,"ticket","ticket",0.81744405481236,0.259593917522579,0.81744405481236,3.92517537096997,12.3601173005766,0.77416521156688,"ticket","ticket","urn",3.2086112710953,3.2086112710953,0.632836749637899
"targ","decoy",FALSE,"ticket","ticket",0.767559857947068,0.142147166188806,0.687106377353208,3.33746547079876,18.0214955482614,3.33746547079876,"ticket","ticket","ticket",2.56170452266954,2.56170452266954,2.29319380918196
"targ","targ",TRUE,"ticket","ticket",0.767559857947068,0.180400375276804,0.680468477484552,3.33746547079876,14.2001063952273,3.33746547079876,"ticket","ticket","urn",2.56170452266954,2.56170452266954,2.2710400475717
"targ","comp",TRUE,"ticket","ticket",0.543868419714272,0.767559857947068,0.543868419714272,4.71015493787149,3.33746547079876,1.14024079247633,"ticket","ticket","urn",2.56170452266954,2.56170452266954,0.62014095789785
"decoy","comp",TRUE,"ticket","ticket",0.229759631445631,0.543868419714272,0.13021624799585,2.69908579673447,1.14024079247633,2.69908579673447,"ticket","ticket","ticket",0.62014095789785,0.62014095789785,0.351464825469651
"comp","decoy",TRUE,"ticket","ticket",0.543868419714272,0.80062208743766,0.543868419714272,5.88626632263208,3.9985836178377,1.14024079247633,"urn","ticket","ticket",3.20135436290725,3.20135436290725,0.62014095789785
"comp","targ",TRUE,"ticket","ticket",0.80062208743766,0.331459084991366,0.730199751839973,3.9985836178377,9.65836963856532,3.9985836178377,"ticket","ticket","urn",3.20135436290725,3.20135436290725,2.91976476545647
"comp","comp",FALSE,"ticket","ticket",0.0474917055107653,0.305955864721909,0.0474917055107653,67.4087049196743,10.4634515367667,64.3609084444389,"ticket","ticket","ticket",3.20135436290725,3.20135436290725,3.05660931024862
"comp","decoy",FALSE,"ticket","ticket",0.305955864721909,0.0453499623108655,0.305955864721909,14.3340002316269,96.7050734403963,10.4634515367667,"ticket","ticket","ticket",4.38557143579145,4.38557143579145,3.20135436290725
"novel","targ",FALSE,"urn","urn",0.700470266576326,0.475658799288794,0.625141015780559,5.15784182747749,7.59560181637281,5.15784182747749,"urn","ticket","urn",3.61291483985168,3.61291483985168,3.22437847926473
"novel","decoy",FALSE,"urn","urn",0.968446734723159,0.320062848040834,0.896813073499118,13.0092992676531,39.3635608566091,13.0092992676531,"urn","ticket","urn",12.598813396795,12.598813396795,11.6669096602938
"novel","targ",TRUE,"ticket","urn",0.630914099274354,0.866804413031787,0.570232472805922,4.51304872691081,3.28487722225728,4.51304872691081,"ticket","urn","urn",2.8473460725202,2.8473460725202,2.57348693543997
"novel","comp",TRUE,"ticket","urn",0.525819998700172,0.744543171653131,0.525819998700172,6.62120275121445,4.67610335382828,1.83321091547871,"urn","ticket","urn",3.48156082203715,3.48156082203715,0.963938961194155
"novel","targ",TRUE,"ticket","ticket",0.882511272259322,0.339183481410146,0.783864711622042,4.72172506635024,12.2853140672989,4.72172506635024,"ticket","ticket","urn",4.16697559556348,4.16697559556348,3.70119365749319
"novel","targ",TRUE,"ticket","ticket",0.834426810092767,0.178607109701261,0.747332986549949,6.90328606534271,32.2511627913158,6.90328606534271,"ticket","ticket","urn",5.76028697066177,5.76028697066177,5.15905339222121
"targ","decoy",TRUE,"ticket","ticket",0.834426810092767,0.385926234303042,0.834426810092767,10.4015748131972,22.4896680242321,6.90328606534271,"ticket","ticket","urn",8.67935289131744,8.67935289131744,5.76028697066177
"targ","targ",TRUE,"ticket","urn",0.834426810092767,0.564978215144947,0.834426810092767,10.4015748131972,15.3622788607712,7.08666918975754,"ticket","urn","urn",8.67935289131744,8.67935289131744,5.91330676619208
"decoy","targ",FALSE,"ticket","urn",0.834426810092767,0.595674055628479,0.751396003110343,7.08666918975754,9.92708463683737,7.08666918975754,"urn","urn","ticket",5.91330676619208,5.91330676619208,5.32489490454903
"decoy","targ",TRUE,"ticket","ticket",0.751396003110343,0.494875136995688,0.751396003110343,7.08666918975754,10.7600776569129,3.59109006672619,"ticket","ticket","ticket",5.32489490454903,5.32489490454903,2.69833072294732
"decoy","decoy",FALSE,"ticket","ticket",0.847928596661435,0.438837388297543,0.751396003110343,3.59109006672619,6.93876146828989,3.59109006672619,"urn","ticket","ticket",3.04498796076396,3.04498796076396,2.69833072294732
"targ","targ",FALSE,"ticket","ticket",0.847928596661435,0.485474351327866,0.771118017333569,3.59109006672619,6.27219121347055,3.59109006672619,"ticket","ticket","urn",3.04498796076396,3.04498796076396,2.76915425232017
"novel","targ",TRUE,"ticket","ticket",0.751773059410003,0.479560056468472,0.672845409293619,3.86663699959144,6.06145880500763,3.86663699959144,"ticket","ticket","urn",2.90683352681077,2.90683352681077,2.60164895457996
"novel","decoy",TRUE,"urn","ticket",0.175803839723743,0.489669053582475,0.175803839723743,27.9144814912085,10.0220199625608,24.6075809866976,"ticket","ticket","urn",4.90747303005181,4.90747303005181,4.32610722377442
"novel","decoy",FALSE,"ticket","ticket",0.210842186852248,0.750297110993415,0.123079140192718,8.74932214532426,2.45866095919321,8.74932214532426,"ticket","urn","ticket",1.84472621459496,1.84472621459496,1.07685904691562
"novel","targ",FALSE,"ticket","ticket",0.110274893903401,0.860796710010618,0.110274893903401,12.1544798260013,1.55708538110791,7.84865331430155,"ticket","urn","ticket",1.34033397326332,1.34033397326332,0.865509411519183
"novel","comp",TRUE,"ticket","ticket",0.307871481170878,0.886577251876935,0.307871481170878,39.2448371025824,13.6281030237385,34.5905020824724,"ticket","ticket","ticket",12.0823661270819,12.0823661270819,10.6494291105751
"decoy","decoy",TRUE,"ticket","ticket",0.307871481170878,0.624697803286836,0.307871481170878,39.2216729872019,19.3297214957953,34.5905020824724,"ticket","urn","ticket",12.0752345565697,12.0752345565697,10.6494291105751
"novel","comp",TRUE,"ticket","ticket",0.196399834239855,0.793673639422815,0.137765495944768,19.6568086030285,4.86420835915238,19.6568086030285,"ticket","ticket","ticket",3.86059395131935,3.86059395131935,2.7080299858876
"decoy","decoy",TRUE,"ticket","ticket",0.231637701427098,0.668464669724926,0.137765495944768,19.6568086030285,6.81151625271623,19.6568086030285,"ticket","urn","ticket",4.55325796219792,4.55325796219792,2.7080299858876
"comp","comp",FALSE,"ticket","ticket",0.123692920664325,0.668464669724926,0.0695183876436204,36.8109826960464,6.81151625271623,36.8109826960464,"ticket","ticket","ticket",4.55325796219792,4.55325796219792,2.55904016460636
"targ","comp",TRUE,"ticket","ticket",0.344572866568342,0.123692920664325,0.344572866568342,13.2142092543286,36.8109826960464,9.4914905782421,"ticket","urn","ticket",4.55325796219792,4.55325796219792,3.27051011655129
"novel","decoy",TRUE,"ticket","ticket",0.897636361685326,0.459784305421636,0.897636361685326,13.1027350482498,25.5804543090093,8.56127602150331,"urn","ticket","ticket",11.7614914168377,11.7614914168377,7.68491265932605
"comp","comp",TRUE,"ticket","urn",0.773448575520888,0.459784305421636,0.773448575520888,15.2065590254876,25.5804543090093,10.6896308262746,"urn","ticket","urn",11.7614914168377,11.7614914168377,8.2678797354263
"novel","comp",FALSE,"urn","urn",0.541248831432313,0.888916600598814,0.488702743477188,9.2195497483262,5.61365433410974,9.2195497483262,"urn","urn","ticket",4.99007052761363,4.99007052761363,4.50561925563143
"comp","targ",TRUE,"urn","urn",0.888916600598814,0.20807377807796,0.888916600598814,5.61365433410974,23.9822171429212,1.42832927406998,"urn","urn","urn",4.99007052761363,4.99007052761363,1.26966560284206
"targ","decoy",FALSE,"urn","ticket",0.888916600598814,0.27213668031618,0.888916600598814,10.5306818583165,34.3977809555347,5.61365433410974,"urn","ticket","ticket",9.36089791948233,9.36089791948233,4.99007052761363
"targ","decoy",FALSE,"urn","urn",0.888916600598814,0.227092574117705,0.888916600598814,15.4322616607067,60.4070548245959,10.5306818583165,"urn","ticket","urn",13.7179935749868,13.7179935749868,9.36089791948233
"comp","targ",FALSE,"urn","urn",0.227092574117705,0.853735527722165,0.145456924394239,60.4070548245959,16.068200431564,60.4070548245959,"urn","urn","ticket",13.7179935749868,13.7179935749868,8.78662440649988
"novel","targ",FALSE,"ticket","ticket",0.319124091704956,0.10782890743576,0.319124091704956,20.1078465525425,59.5099998675742,15.8097208482577,"ticket","ticket","ticket",6.41689826722275,6.41689826722275,5.04526280580915
"comp","targ",TRUE,"ticket","ticket",0.10782890743576,0.76967562828213,0.0283419905696064,59.5099998675742,8.33714623593433,59.5099998675742,"urn","ticket","ticket",6.41689826722275,6.41689826722275,1.68663185504407
"targ","decoy",TRUE,"ticket","urn",0.171292833436746,0.610750940162688,0.10782890743576,59.5099998675742,16.6903328751682,59.5099998675742,"ticket","urn","urn",10.1936364951372,10.1936364951372,6.41689826722275
"novel","targ",FALSE,"ticket","ticket",0.119067610960749,0.764988777693361,0.119067610960749,13.7735551877947,2.14380178960497,10.593016386784,"ticket","urn","ticket",1.63998431064675,1.63998431064675,1.26128515404244
"novel","targ",TRUE,"urn","urn",0.167118704027604,0.965518850833178,0.0877155176476721,19.5519669749075,3.38419014731553,19.5519669749075,"urn","urn","ticket",3.26749938203705,3.26749938203705,1.7150109042342
"novel","targ",FALSE,"urn","urn",0.63254159376523,0.109355692984536,0.63254159376523,4.83627779989398,27.9742808439696,0.0798659899540857,"urn","ticket","urn",3.05914686743633,3.05914686743633,0.0505185605731952
"novel","comp",TRUE,"ticket","ticket",0.357454131823033,0.626195266029244,0.357454131823033,10.7768644080357,6.15181065672422,6.04746059280351,"ticket","ticket","ticket",3.85223471074896,3.85223471074896,2.16168977593459
"novel","decoy",FALSE,"ticket","ticket",0.233068425820218,0.633979057194665,0.233068425820218,17.8026490594669,6.54475150974221,14.055137579929,"ticket","urn","ticket",4.14923539171973,4.14923539171973,3.27580879044063
"novel","comp",TRUE,"ticket","ticket",0.287672679172829,0.863653514871948,0.287672679172829,44.8499685902864,14.9389893088062,40.8399271373422,"ticket","ticket","ticket",12.9021106251849,12.9021106251849,11.7485312568223
